id,answers,hmsk_template_id,company_id,project_id,created_by,updated_by,created_at,updated_at,task_id,image_ids
3075,"[{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-09-06T08:27:33.172Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Was the workspace clean/tidy?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-09-06T08:27:35.109Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Fire safety ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-09-06T08:27:37.415Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Emergency exits marked and free?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-09-06T08:27:39.030Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Safety equipment and clothing ok?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-09-06T08:27:56.768Z"",""images"":[3482],""comments"":""Väldigt mörkt vid pålastning 2020"",""answer_type"":""yes_no_na"",""template_question"":""Working enviornment ok?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-09-06T08:27:58.994Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Checmicals \u0026 Gas handled ok?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-09-06T08:28:01.233Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Lifting equipment approved and operated by qualified personnel?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-09-06T08:28:02.568Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Risk assessment / Safety Job Analysis ok? (SJA)""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-09-06T08:28:06.158Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Machines and equipment locked/safety ok?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-09-06T08:28:08.174Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Any other comments?""}]",99,113,22041,1062,1062,2023-09-06 08:28:10 UTC,2023-09-06 08:28:10 UTC,194511,[3482]
3101,"[{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-09-13T06:15:22.934Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Was the workspace clean/tidy?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-09-13T06:17:00.812Z"",""images"":[3516],""comments"":""Vart pekar egentligen denna nödutgångsskylt under KID2? Jag är själv inte säker, men känns som att den borde peka neråt, för att på så sätt vara i samma riktning som dom upp emot slussen. "",""answer_type"":""yes_no_na"",""template_question"":""Fire safety ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-09-13T06:17:17.276Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Emergency exits marked and free?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-09-13T06:17:21.247Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Safety equipment and clothing ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-09-13T06:17:22.664Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Working enviornment ok?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-09-13T06:17:24.267Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Checmicals \u0026 Gas handled ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-09-13T06:17:27.605Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Lifting equipment approved and operated by qualified personnel?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-09-13T06:17:29.071Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Risk assessment / Safety Job Analysis ok? (SJA)""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-09-13T06:17:31.056Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Machines and equipment locked/safety ok?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-09-13T06:17:32.632Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Any other comments?""}]",99,113,22041,1062,1062,2023-09-13 06:17:35 UTC,2023-09-13 06:17:35 UTC,194511,[3516]
3125,"[{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-09-20T05:58:00.349Z"",""images"":[3556],""comments"":""Kvarglömd oljetunna"",""answer_type"":""yes_no_na"",""template_question"":""Was the workspace clean/tidy?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-09-20T05:59:16.098Z"",""images"":[3557],""comments"":""Snubbelrisk på höger sida 1490, det blåa röret ligger precis där man ska gå"",""answer_type"":""yes_no_na"",""template_question"":""Fire safety ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-09-20T05:59:27.785Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Emergency exits marked and free?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-09-20T05:59:58.139Z"",""images"":[3558],""comments"":""Väldigt löst ingreppsskydd vid MO1"",""answer_type"":""yes_no_na"",""template_question"":""Safety equipment and clothing ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-09-20T06:00:07.725Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Working enviornment ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-09-20T06:00:10.129Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Checmicals \u0026 Gas handled ok?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-09-20T06:00:14.161Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Lifting equipment approved and operated by qualified personnel?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-09-20T06:00:15.680Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Risk assessment / Safety Job Analysis ok? (SJA)""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-09-20T06:00:22.088Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Machines and equipment locked/safety ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-09-20T06:00:45.404Z"",""images"":[3559],""comments"":""Trasig skylt under trappan på vänster sida i drivstation 1490"",""answer_type"":""yes_no_na"",""template_question"":""Any other comments?""}]",99,113,22041,1062,1062,2023-09-20 06:00:52 UTC,2023-09-20 06:00:52 UTC,194511,"[3556, 3557, 3558, 3559]"
3150,"[{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-09-28T08:32:14.256Z"",""images"":[3592],""comments"":""Ligger nya rullar samt skrot på golvet i drivstation 2030"",""answer_type"":""yes_no_na"",""template_question"":""Was the workspace clean/tidy?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-09-28T08:32:16.049Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Fire safety ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-09-28T08:32:18.359Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Emergency exits marked and free?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-09-28T08:33:48.117Z"",""images"":[3594],""comments"":""Finns ingen grind vid stegen ut mot väggen, fallrisk!"",""answer_type"":""yes_no_na"",""template_question"":""Safety equipment and clothing ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-09-28T08:32:25.618Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Working enviornment ok?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-09-28T08:32:27.428Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Checmicals \u0026 Gas handled ok?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-09-28T08:32:30.503Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Lifting equipment approved and operated by qualified personnel?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-09-28T08:32:32.275Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Risk assessment / Safety Job Analysis ok? (SJA)""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-09-28T08:32:34.643Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Machines and equipment locked/safety ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-09-28T08:33:04.138Z"",""images"":[3593],""comments"":""Saknas skylt som uppmanar till användning av fallsele när man kliver in i traverskorgen"",""answer_type"":""yes_no_na"",""template_question"":""Any other comments?""}]",99,113,22041,1062,1062,2023-09-28 08:33:51 UTC,2023-09-28 08:33:51 UTC,194511,"[3592, 3593, 3594]"
3177,"[{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-10-04T09:00:43.240Z"",""images"":[3629],""answer_type"":""yes_no_na"",""template_question"":""Was the workspace clean/tidy?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-10-04T09:01:20.129Z"",""images"":[3630],""comments"":""Skylt ovanför släckare syns dåligt från ena hållet"",""answer_type"":""yes_no_na"",""template_question"":""Fire safety ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-10-04T09:00:47.285Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Emergency exits marked and free?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-10-04T09:00:49.634Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Safety equipment and clothing ok?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-10-04T09:02:07.375Z"",""images"":[3631],""comments"":""Viss snubbelrisk när man kommer in i ladan, tycker man ser gallerdurken ganska dåligt, man borde märka upp med reflex "",""answer_type"":""yes_no_na"",""template_question"":""Working enviornment ok?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-10-04T09:02:10.089Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Checmicals \u0026 Gas handled ok?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-10-04T09:02:14.339Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Lifting equipment approved and operated by qualified personnel?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-10-04T09:02:16.072Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Risk assessment / Safety Job Analysis ok? (SJA)""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-10-04T09:02:17.492Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Machines and equipment locked/safety ok?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-10-04T09:02:18.944Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Any other comments?""}]",99,113,22041,1062,1062,2023-10-04 09:02:21 UTC,2023-10-04 09:02:21 UTC,194511,"[3629, 3630, 3631]"
3226,"[{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-10-12T06:33:00.599Z"",""images"":[3728,3729],""comments"":""Snubbelrisk uppe vid motorer, samt lite pallar och skräp nere på bottenplan"",""answer_type"":""yes_no_na"",""template_question"":""Was the workspace clean/tidy?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-10-12T06:33:21.495Z"",""images"":[3730],""comments"":""Trasig skylt till släckare nere vid pumpgrop"",""answer_type"":""yes_no_na"",""template_question"":""Fire safety ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-10-12T06:31:21.645Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Emergency exits marked and free?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-10-12T06:31:23.782Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Safety equipment and clothing ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-10-12T06:31:25.601Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Working enviornment ok?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-10-12T06:31:27.696Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Checmicals \u0026 Gas handled ok?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-10-12T06:31:29.549Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Lifting equipment approved and operated by qualified personnel?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-10-12T06:31:31.525Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Risk assessment / Safety Job Analysis ok? (SJA)""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-10-12T06:31:33.178Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Machines and equipment locked/safety ok?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-10-12T06:32:16.500Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Any other comments?""}]",99,113,22041,1062,1062,2023-10-12 06:33:37 UTC,2023-10-12 06:33:37 UTC,194511,"[3728, 3729, 3730]"
3257,"[{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-10-18T08:26:49.037Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Was the workspace clean/tidy?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-10-18T08:27:25.283Z"",""comments"":""Trasig skylt uppe vid avlastning vänster sida "",""images"":[3800],""answer_type"":""yes_no_na"",""template_question"":""Fire safety ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-10-18T08:27:14.576Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Emergency exits marked and free?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-10-18T08:27:17.926Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Safety equipment and clothing ok?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-10-18T08:27:57.650Z"",""comments"":""Väldigt dålig belysning vid pumpgropen, ser ljusare ut på bilden än vad det är. Man såg knappt vart man satte fötterna "",""images"":[3801],""answer_type"":""yes_no_na"",""template_question"":""Working enviornment ok?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-10-18T08:28:00.135Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Checmicals \u0026 Gas handled ok?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-10-18T08:28:02.438Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Lifting equipment approved and operated by qualified personnel?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-10-18T08:28:03.992Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Risk assessment / Safety Job Analysis ok? (SJA)""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-10-18T08:28:06.746Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Machines and equipment locked/safety ok?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-10-18T08:28:09.753Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Any other comments?""}]",99,113,22041,1062,1062,2023-10-18 08:28:12 UTC,2023-10-18 08:28:12 UTC,194511,"[3800, 3801]"
3312,"[{""images"":[3890,3891],""updated_by"":1062,""date_time"":""2023-11-02T07:16:48.846Z"",""answer_type"":""yes_no_na"",""template_question"":""Was the workspace clean/tidy?"",""answer_value"":""""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-11-02T07:15:36.701Z"",""images"":[3888],""comments"":""Dörren på bottenplan i drivstation går ej att öppna, har testat sparka från insidan men det går ej. Den har mest troligt frusit.. kanske måste se över den med jämna mellanrum under vintern "",""answer_type"":""yes_no_na"",""template_question"":""Fire safety ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-11-02T07:15:41.573Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Emergency exits marked and free?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-11-02T07:15:43.943Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Safety equipment and clothing ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-11-02T07:15:45.206Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Working enviornment ok?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-11-02T07:15:46.598Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Checmicals \u0026 Gas handled ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-11-02T07:15:49.066Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Lifting equipment approved and operated by qualified personnel?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-11-02T07:15:50.670Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Risk assessment / Safety Job Analysis ok? (SJA)""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-11-02T07:15:52.709Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Machines and equipment locked/safety ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-11-02T07:16:27.920Z"",""images"":[3889],""comments"":""Skadat trappsteg på vänster sida i drivstation"",""answer_type"":""yes_no_na"",""template_question"":""Any other comments?""}]",99,113,22041,1062,1062,2023-11-02 07:17:00 UTC,2023-11-02 07:17:00 UTC,194511,"[3888, 3889, 3890, 3891]"
3339,"[{""answer_value"":""0"",""updated_by"":1072,""date_time"":""2023-11-08T14:34:19.706Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Was the workspace clean/tidy?""},{""answer_value"":""0"",""updated_by"":1072,""date_time"":""2023-11-08T14:34:21.789Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Fire safety ok?""},{""answer_value"":""1"",""updated_by"":1072,""date_time"":""2023-11-08T14:34:38.842Z"",""comments"":""Finns inte några ."",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Emergency exits marked and free?""},{""answer_value"":""0"",""updated_by"":1072,""date_time"":""2023-11-08T14:34:46.656Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Safety equipment and clothing ok?""},{""answer_value"":""0"",""updated_by"":1072,""date_time"":""2023-11-08T14:34:48.431Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Working enviornment ok?""},{""answer_value"":""0"",""updated_by"":1072,""date_time"":""2023-11-08T14:34:50.405Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Checmicals \u0026 Gas handled ok?""},{""answer_value"":""0"",""updated_by"":1072,""date_time"":""2023-11-08T14:34:54.845Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Lifting equipment approved and operated by qualified personnel?""},{""answer_value"":""0"",""updated_by"":1072,""date_time"":""2023-11-08T14:34:58.485Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Risk assessment / Safety Job Analysis ok? (SJA)""},{""answer_value"":""0"",""updated_by"":1072,""date_time"":""2023-11-08T14:35:12.281Z"",""comments"":""KR1020 MA1010"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Machines and equipment locked/safety ok?""},{""answer_value"":""0"",""updated_by"":1072,""date_time"":""2023-11-08T14:37:43.641Z"",""comments"":""Fann ett spilloljefat som man kan köra bort , några pallar , träsparrar och en slitplåt i snön som vi kommer köra bort . Finne även ett räcke vid HH1060 som har gått utav ."",""images"":[3922,3923,3924,3925],""answer_type"":""yes_no_na"",""template_question"":""Any other comments?""}]",99,113,22071,1072,1072,2023-11-08 14:37:46 UTC,2023-11-08 14:37:46 UTC,203152,"[3922, 3923, 3924, 3925]"
3366,"[{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-11-15T06:51:46.568Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Was the workspace clean/tidy?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-11-15T06:48:23.619Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Fire safety ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-11-15T06:48:20.740Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Emergency exits marked and free?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-11-15T06:34:33.643Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Safety equipment and clothing ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-11-15T06:51:52.647Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Working enviornment ok?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-11-15T06:33:07.524Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Checmicals \u0026 Gas handled ok?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-11-15T06:33:10.274Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Lifting equipment approved and operated by qualified personnel?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-11-15T06:34:21.063Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Risk assessment / Safety Job Analysis ok? (SJA)""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-11-15T06:34:23.984Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Machines and equipment locked/safety ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-11-15T06:52:47.777Z"",""images"":[3939],""comments"":""Här borde man sätta en grind med fjäder, finns nog ingen som stänger två kättingar varje gång dom går upp på bryggan (1120 drivstation)"",""answer_type"":""yes_no_na"",""template_question"":""Any other comments?""}]",99,113,22041,1062,1062,2023-11-15 06:53:08 UTC,2023-11-15 06:53:08 UTC,194511,[3939]
3396,"[{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-11-22T08:25:52.797Z"",""images"":[3970],""comments"":""Grejer på vänster sida i drivstation 2030"",""answer_type"":""yes_no_na"",""template_question"":""Was the workspace clean/tidy?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-11-22T08:26:19.251Z"",""images"":[3971],""comments"":""Ingen grind på nödstegen ut från drivstation "",""answer_type"":""yes_no_na"",""template_question"":""Fire safety ok?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-11-22T08:27:10.039Z"",""images"":[3972],""comments"":""Dörr på vänster sida går ej att öppna, verkar frusen "",""answer_type"":""yes_no_na"",""template_question"":""Emergency exits marked and free?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-11-22T08:27:14.053Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Safety equipment and clothing ok?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-11-22T08:27:42.515Z"",""images"":[3973],""comments"":""Skadat trappsteg på vänster sida, risk att trampa fel"",""answer_type"":""yes_no_na"",""template_question"":""Working enviornment ok?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-11-22T08:27:44.734Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Checmicals \u0026 Gas handled ok?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-11-22T08:27:47.393Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Lifting equipment approved and operated by qualified personnel?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-11-22T08:27:48.768Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Risk assessment / Safety Job Analysis ok? (SJA)""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-11-22T08:27:50.412Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Machines and equipment locked/safety ok?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-11-22T08:27:53.431Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Any other comments?""}]",99,113,22041,1062,1062,2023-11-22 08:28:05 UTC,2023-11-22 08:28:05 UTC,194511,"[3970, 3971, 3972, 3973]"
3426,"[{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-11-29T11:06:05.213Z"",""images"":[4020,4022],""comments"":""Gamla rullar samt skräp på backen "",""answer_type"":""yes_no_na"",""template_question"":""Was the workspace clean/tidy?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-11-29T11:04:48.924Z"",""images"":[4021],""comments"":""Skylt pekar åt motsatt håll för vart dörren är"",""answer_type"":""yes_no_na"",""template_question"":""Fire safety ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-11-29T10:27:24.246Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Emergency exits marked and free?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-11-29T10:27:25.954Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Safety equipment and clothing ok?""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-11-29T10:27:27.210Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Working enviornment ok?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-11-29T10:27:29.421Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Checmicals \u0026 Gas handled ok?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-11-29T10:27:31.792Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Lifting equipment approved and operated by qualified personnel?""},{""answer_value"":""2"",""updated_by"":1062,""date_time"":""2023-11-29T10:27:33.900Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Risk assessment / Safety Job Analysis ok? (SJA)""},{""answer_value"":""0"",""updated_by"":1062,""date_time"":""2023-11-29T10:27:35.734Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Machines and equipment locked/safety ok?""},{""answer_value"":""1"",""updated_by"":1062,""date_time"":""2023-11-29T10:27:38.234Z"",""images"":[],""answer_type"":""yes_no_na"",""template_question"":""Any other comments?""}]",99,113,22041,1062,1062,2023-11-29 11:06:09 UTC,2023-11-29 11:06:09 UTC,194511,"[4020, 4021, 4022]"
